name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"babel-code-frame","6.26.0","6.26.0","https://github.com/babel/babel/tree/master/packages/babel-code-frame","2017-08-16T15:54:09.750Z","hzoo (hi@henryzoo.com)","-","MIT",true,false,false,false,false,"fork-ts-checker-webpack-plugin@3.1.1"
"ansi-regex","2.1.1","6.0.1","git+https://github.com/chalk/ansi-regex.git","2017-01-14T03:09:39.887Z","qix (i.am.qix@gmail.com)","-","MIT",true,false,false,false,false,"strip-ansi@3.0.1,has-ansi@2.0.0"
"ansi-styles","2.2.1","6.2.1","git+https://github.com/chalk/ansi-styles.git","2016-03-28T20:35:18.267Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"chalk@1.1.3"
"chalk","1.1.3","5.2.0","git+https://github.com/chalk/chalk.git","2016-03-29T00:16:44.512Z","qix (i.am.qix@gmail.com)","-","MIT",true,false,false,false,false,"babel-code-frame@6.26.0"
"js-tokens","3.0.2","8.0.1","git+https://github.com/lydell/js-tokens.git","2017-06-28T20:54:17.623Z","lydell (simon.lydell@gmail.com)","-","MIT",true,false,false,false,false,"babel-code-frame@6.26.0,loose-envify@1.4.0"
"strip-ansi","3.0.1","7.0.1","https://github.com/chalk/strip-ansi","2016-02-21T12:21:22.998Z","jbnicolai (jappelman@xebia.com)","-","MIT",true,false,false,false,false,"chalk@1.1.3,renderkid@2.0.7,webpack-dev-server@3.11.0"
"supports-color","2.0.0","9.3.1","https://github.com/chalk/supports-color","2015-06-30T22:58:34.955Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"chalk@1.1.3"
"babel-eslint","10.1.0","10.1.0","git+https://github.com/babel/babel-eslint.git","2020-02-26T00:13:23.677Z","kaicataldo (kai@kaicataldo.com)",30390,"MIT",true,false,false,true,false,"react-scripts@3.4.3,eslint-config-react-app@5.2.1"
"babel-extract-comments","1.0.0","1.0.0","git+https://github.com/jonschlinkert/babel-extract-comments.git","2018-02-12T08:00:58.257Z","jonschlinkert (github@sellside.com)",9394,"MIT",true,false,false,false,false,"strip-comments@1.0.2"
"babel-jest","24.9.0","29.5.0","https://github.com/facebook/jest.git","2019-08-16T06:23:58.948Z","scotthovestadt (scott.hovestadt@gmail.com)",7921,"MIT",true,false,false,false,false,"jest-config@24.9.0,react-scripts@3.4.3"
"babel-loader","8.1.0","9.1.2","git+https://github.com/babel/babel-loader.git","2020-03-20T14:51:00.743Z","existentialism (bng412@gmail.com)",39121,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"babel-plugin-istanbul","5.2.0","6.1.1","git+https://github.com/istanbuljs/babel-plugin-istanbul.git","2019-07-18T04:48:10.816Z","coreyfarrell (git@cfware.com)",22049,"BSD-3-Clause",true,false,false,false,false,"@jest/transform@24.9.0,babel-jest@24.9.0"
"babel-plugin-jest-hoist","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:55:46.683Z","scotthovestadt (scott.hovestadt@gmail.com)",8273,"MIT",true,false,false,false,false,"babel-preset-jest@24.9.0"
"babel-plugin-macros","2.8.0","3.1.0","git+https://github.com/kentcdodds/babel-plugin-macros.git","2019-12-07T16:56:43.050Z","kentcdodds (me@kentcdodds.com)",35911,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"cosmiconfig","6.0.0","8.1.3","git+https://github.com/davidtheclark/cosmiconfig.git","2019-11-02T16:04:24.585Z","davidtheclark (david.dave.clark@gmail.com)",99585,"MIT",true,false,false,false,false,"babel-plugin-macros@2.8.0"
"parse-json","5.2.0","6.0.2","git+https://github.com/sindresorhus/parse-json.git","2021-01-18T11:15:13.459Z","sindresorhus (sindresorhus@gmail.com)",5409,"MIT",true,false,false,false,false,"cosmiconfig@6.0.0"
"path-type","4.0.0","5.0.0","git+https://github.com/sindresorhus/path-type.git","2019-03-12T09:25:18.333Z","sindresorhus (sindresorhus@gmail.com)",5407,"MIT",true,false,false,false,false,"cosmiconfig@6.0.0"
"babel-plugin-named-asset-import","0.3.8","0.3.8","git+https://github.com/facebook/create-react-app.git","2021-12-14T15:54:00.873Z","iansu (ian@iansutherland.ca)",4472,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"babel-plugin-polyfill-corejs2","0.3.3","0.3.3","git+https://github.com/babel/babel-polyfills.git","2022-09-13T02:18:11.353Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",80459,"MIT",true,false,false,false,false,"@babel/preset-env@7.20.2"
"babel-plugin-polyfill-corejs3","0.6.0","0.7.1","git+https://github.com/babel/babel-polyfills.git","2022-09-13T02:18:11.359Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",169888,"MIT",true,false,false,false,false,"@babel/preset-env@7.20.2"
"babel-plugin-polyfill-regenerator","0.4.1","0.4.1","git+https://github.com/babel/babel-polyfills.git","2022-09-13T02:18:11.372Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",8647,"MIT",true,false,false,false,false,"@babel/preset-env@7.20.2"
"babel-plugin-syntax-object-rest-spread","6.13.0","6.13.0","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread","2016-08-04T23:35:03.161Z","hzoo (hi@henryzoo.com)","-","MIT",true,false,false,false,false,"babel-plugin-transform-object-rest-spread@6.26.0"
"babel-plugin-transform-object-rest-spread","6.26.0","6.26.0","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-object-rest-spread","2017-08-16T15:54:11.363Z","hzoo (hi@henryzoo.com)","-","MIT",true,false,false,false,false,"strip-comments@1.0.2"
"babel-plugin-transform-react-remove-prop-types","0.4.24","0.4.24","git+https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types.git","2019-02-01T21:38:39.044Z","lencioni (joe.lencioni@gmail.com)",48699,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"babel-preset-jest","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:55:53.257Z","scotthovestadt (scott.hovestadt@gmail.com)",2540,"MIT",true,false,false,false,false,"babel-jest@24.9.0"
"babel-preset-react-app","9.1.2","10.0.1","git+https://github.com/facebook/create-react-app.git","2020-03-21T00:00:21.807Z","iansu (ian@iansutherland.ca)",20009,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"@babel/core","7.9.0","7.21.3","https://github.com/babel/babel/tree/master/packages/babel-core","2020-03-20T15:40:13.722Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",154562,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2,react-scripts@3.4.3"
"@babel/plugin-proposal-class-properties","7.8.3","7.18.6","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-class-properties","2020-01-13T21:42:38.824Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3136,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/plugin-proposal-nullish-coalescing-operator","7.8.3","7.18.6","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-nullish-coalescing-operator","2020-01-13T21:41:12.906Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3923,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/plugin-proposal-numeric-separator","7.8.3","7.18.6","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-numeric-separator","2020-01-13T21:41:59.103Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3162,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/plugin-proposal-optional-chaining","7.9.0","7.21.0","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-optional-chaining","2020-03-20T15:39:07.984Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",6525,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/plugin-transform-react-display-name","7.8.3","7.18.6","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-display-name","2020-01-13T21:41:38.665Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",5109,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/preset-env","7.9.0","7.20.2","https://github.com/babel/babel/tree/master/packages/babel-preset-env","2020-03-20T15:39:55.358Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",90005,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/preset-react","7.9.1","7.18.6","https://github.com/babel/babel/tree/master/packages/babel-preset-react","2020-03-20T21:51:39.071Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",4503,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/plugin-transform-react-jsx-self","7.21.0","7.21.0","https://github.com/babel/babel.git","2023-02-20T15:31:00.049Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",8927,"MIT",true,false,false,false,false,"@babel/preset-react@7.9.1"
"@babel/plugin-transform-react-jsx-source","7.19.6","7.19.6","https://github.com/babel/babel.git","2022-10-20T09:03:29.957Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",9011,"MIT",true,false,false,false,false,"@babel/preset-react@7.9.1"
"@babel/runtime","7.9.0","7.21.0","git+https://github.com/babel/babel.git","2020-03-20T15:39:32.586Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",98901,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"source-map","0.5.7","0.7.4","git+ssh://git@github.com/mozilla/source-map.git","2017-08-21T16:30:15.907Z","tromey (tom@tromey.com)","-","BSD-3-Clause",true,false,false,false,false,"@babel/core@7.9.0,snapdragon@0.8.2"
"babel-runtime","6.26.0","6.26.0","https://github.com/babel/babel/tree/master/packages/babel-runtime","2017-08-16T15:54:10.021Z","hzoo (hi@henryzoo.com)","-","MIT",true,false,false,false,false,"babel-plugin-transform-object-rest-spread@6.26.0"
"core-js","2.6.12","3.29.1","git+https://github.com/zloirock/core-js.git","2020-11-25T18:08:47.381Z","zloirock (zloirock@zloirock.ru)",2262779,"MIT",true,false,false,false,false,"babel-runtime@6.26.0"
"regenerator-runtime","0.11.1","0.13.11","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","2017-12-07T19:36:07.829Z","benjamn (ben@benjamn.com)","-","MIT",true,false,false,false,false,"babel-runtime@6.26.0"
"babylon","6.18.0","6.18.0","git+https://github.com/babel/babylon.git","2017-08-15T19:41:27.381Z","hzoo (hi@henryzoo.com)","-","MIT",true,false,false,false,false,"babel-extract-comments@1.0.0"
"balanced-match","1.0.2","2.0.0","git://github.com/juliangruber/balanced-match.git","2021-04-06T12:51:09.276Z","juliangruber (julian@juliangruber.com)",6939,"MIT",true,false,false,false,false,"brace-expansion@1.1.11,postcss-selector-matches@4.0.0,postcss-selector-not@4.0.1"
"base","0.11.2","3.0.0","git+https://github.com/node-base/base.git","2017-09-08T01:35:52.849Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"snapdragon@0.8.2"
"define-property","1.0.0","2.0.2","git+https://github.com/jonschlinkert/define-property.git","2017-04-20T06:19:43.879Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"base@0.11.2,extglob@2.0.4,snapdragon-node@2.1.1"
"base64-js","1.5.1","1.5.1","git://github.com/beatgammit/base64-js.git","2020-11-11T19:33:48.234Z","feross (feross@feross.org)",9624,"MIT",true,false,false,true,false,"buffer@4.9.2"
"batch","0.6.1","0.6.1","git+https://github.com/visionmedia/batch.git","2017-05-16T21:11:49.205Z","dougwilson (doug@somethingdoug.com)","-","MIT",true,false,false,false,false,"serve-index@1.9.1"
"bcrypt-pbkdf","1.0.2","1.0.2","git://github.com/joyent/node-bcrypt-pbkdf.git","2018-06-29T00:33:59.042Z","arekinath (alex@cooperi.net)",28994,"BSD-3-Clause",true,false,false,false,false,"sshpk@1.17.0"
"big.js","5.2.2","6.2.1","git+https://github.com/MikeMcl/big.js.git","2018-10-18T10:52:46.395Z","mikemcl (M8ch88l@gmail.com)",63868,"MIT",true,false,false,false,false,"loader-utils@1.2.3"
"binary-extensions","2.2.0","2.2.0","git+https://github.com/sindresorhus/binary-extensions.git","2021-01-10T17:52:46.844Z","sindresorhus (sindresorhus@gmail.com)",5356,"MIT",true,false,true,true,false,"is-binary-path@2.1.0"
"bindings","1.5.0","1.5.0","git://github.com/TooTallNate/node-bindings.git","2019-02-27T22:54:44.325Z","tootallnate (nathan@tootallnate.net)",11230,"MIT",true,false,true,false,false,"fsevents@1.2.13"
"bluebird","3.7.2","3.7.2","git://github.com/petkaantonov/bluebird.git","2019-11-28T22:55:40.312Z","esailija (petka_antonov@hotmail.com)",632380,"MIT",true,false,false,true,false,"cacache@12.0.4"
"bn.js","5.2.1","5.2.1","git+ssh://git@github.com/indutny/bn.js.git","2022-05-24T10:36:50.363Z","fanatid (fanatid@ya.ru)",99045,"MIT",true,false,false,true,false,"browserify-rsa@4.1.0,browserify-sign@4.2.1"
"body-parser","1.20.1","1.20.2","git+https://github.com/expressjs/body-parser.git","2022-10-06T14:00:26.699Z","dougwilson (doug@somethingdoug.com)",60314,"MIT",true,false,false,false,false,"express@4.18.2"
"bytes","3.1.2","3.1.2","git+https://github.com/visionmedia/bytes.js.git","2022-01-28T05:02:37.661Z","dougwilson (doug@somethingdoug.com)",12270,"MIT",true,false,false,false,false,"body-parser@1.20.1,raw-body@2.5.1"
"debug","2.6.9","4.3.4","git://github.com/visionmedia/debug.git","2017-09-22T13:32:35.541Z","tootallnate (nathan@tootallnate.net)","-","MIT",true,false,false,false,false,"body-parser@1.20.1,compression@1.7.4,detect-port-alt@1.1.6,expand-brackets@2.1.4,express@4.18.2,finalhandler@1.2.0,eslint-plugin-import@2.20.1,send@0.18.0,serve-index@1.9.1,snapdragon@0.8.2"
"ms","2.0.0","2.1.3","git+https://github.com/zeit/ms.git","2017-05-16T12:26:06.610Z","leo (leo@zeit.co)","-","MIT",true,false,false,false,false,"debug@2.6.9"
"qs","6.11.0","6.11.1","git+https://github.com/ljharb/qs.git","2022-06-27T04:49:53.976Z","ljharb (ljharb@gmail.com)",229455,"BSD-3-Clause",true,false,false,false,false,"body-parser@1.20.1,express@4.18.2"
"bonjour","3.5.0","3.5.0","git+https://github.com/watson/bonjour.git","2016-05-07T09:57:57.679Z","watson (w@tson.dk)","-","MIT",true,false,false,false,false,"webpack-dev-server@3.11.0"
"deep-equal","1.1.1","2.2.0","git+ssh://git@github.com/substack/node-deep-equal.git","2019-11-12T20:21:12.351Z","ljharb (ljharb@gmail.com)",26384,"MIT",true,false,false,false,false,"bonjour@3.5.0"
"boolbase","1.0.0","1.0.0","https://github.com/fb55/boolbase","2014-02-15T14:44:50.620Z","feedic (me@feedic.com)","-","ISC",true,false,false,false,false,"css-select@2.1.0,nth-check@1.0.2"
"bootstrap","4.6.2","5.2.3","git+https://github.com/twbs/bootstrap.git","2022-07-19T15:20:26.668Z","xhmikosr (xhmikosr@gmail.com)",4560093,"MIT",true,false,false,false,false,"dv2ls-frontend@0.1.0"
"brace-expansion","1.1.11","2.0.1","git://github.com/juliangruber/brace-expansion.git","2018-02-10T07:42:22.313Z","juliangruber (julian@juliangruber.com)",11059,"MIT",true,false,false,false,false,"minimatch@3.0.4"
"braces","2.3.2","3.0.2","git+https://github.com/micromatch/braces.git","2018-04-08T14:21:51.992Z","jonschlinkert (github@sellside.com)",59699,"MIT",true,false,true,true,false,"micromatch@3.1.10,chokidar@2.1.8"
"extend-shallow","2.0.1","3.0.2","git+https://github.com/jonschlinkert/extend-shallow.git","2015-07-16T23:28:36.775Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"braces@2.3.2,expand-brackets@2.1.4,extglob@2.0.4,fill-range@4.0.0,set-value@2.0.1,snapdragon@0.8.2"
"is-extendable","0.1.1","1.0.1","git+https://github.com/jonschlinkert/is-extendable.git","2015-07-04T22:50:11.330Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"extend-shallow@2.0.1,mixin-object@2.0.1,set-value@2.0.1,shallow-clone@0.1.2,union-value@1.0.1"
"brorand","1.1.0","1.1.0","git+ssh://git@github.com/indutny/brorand.git","2017-02-22T21:39:22.072Z","indutny (fedor@indutny.com)","-","MIT",true,false,false,true,false,"elliptic@6.5.4,miller-rabin@4.0.1"
"browser-process-hrtime","1.0.0","1.0.0","git://github.com/kumavis/browser-process-hrtime.git","2018-09-23T07:19:44.502Z","kumavis (aaron@kumavis.me)",3525,"BSD-2-Clause",true,false,false,false,false,"w3c-hr-time@1.0.2"
"browser-resolve","1.11.3","2.0.0","git://github.com/shtylman/node-browser-resolve.git","2018-06-19T03:32:53.018Z","defunctzombie (shtylman@gmail.com)",14998,"MIT",true,false,false,false,false,"jest-resolve@24.9.0"
"resolve","1.1.7","1.22.1","git://github.com/substack/node-resolve.git","2016-01-24T01:21:19.636Z","substack (substack@gmail.com)","-","MIT",true,false,false,false,false,"browser-resolve@1.11.3"
"browserify-aes","1.2.0","1.2.0","git://github.com/crypto-browserify/browserify-aes.git","2018-04-03T14:23:16.754Z","cwmma (calvin.metcalf@gmail.com)",29767,"MIT",true,false,false,true,false,"browserify-cipher@1.0.1,parse-asn1@5.1.6"
"browserify-cipher","1.0.1","1.0.1","git+ssh://git@github.com/crypto-browserify/browserify-cipher.git","2018-04-11T12:05:37.638Z","cwmma (calvin.metcalf@gmail.com)",6445,"MIT",true,false,false,true,false,"crypto-browserify@3.12.0"
"browserify-des","1.0.2","1.0.2","git+https://github.com/crypto-browserify/browserify-des.git","2018-07-10T15:06:46.481Z","cwmma (calvin.metcalf@gmail.com)",6267,"MIT",true,false,false,true,false,"browserify-cipher@1.0.1"
"browserify-rsa","4.1.0","4.1.0","git+https://github.com/crypto-browserify/browserify-rsa.git","2020-11-12T15:16:14.202Z","cwmma (calvin.metcalf@gmail.com)",3678,"MIT",true,false,false,true,false,"browserify-sign@4.2.1,public-encrypt@4.0.3"
"browserify-sign","4.2.1","4.2.1","git+https://github.com/crypto-browserify/browserify-sign.git","2020-08-04T16:15:11.470Z","cwmma (calvin.metcalf@gmail.com)",14452,"ISC",true,false,false,true,false,"crypto-browserify@3.12.0"
"readable-stream","3.6.2","4.3.0","git://github.com/nodejs/readable-stream.git","2023-03-10T09:02:34.449Z","matteo.collina (hello@matteocollina.com)",123971,"MIT",true,false,false,true,false,"browserify-sign@4.2.1,hash-base@3.1.0,spdy-transport@3.0.0"
"browserify-zlib","0.2.0","0.2.0","git+https://github.com/devongovett/browserify-zlib.git","2017-06-03T16:02:05.764Z","dignifiedquire (dignifiedquire@gmail.com)","-","MIT",true,false,false,true,false,"node-libs-browser@2.2.1"
"browserslist","4.21.5","4.21.5","git+https://github.com/browserslist/browserslist.git","2023-01-30T12:02:24.010Z","ai (andrey@sitnik.ru)",61255,"MIT",true,false,false,true,false,"@babel/helper-compilation-targets@7.20.7,autoprefixer@9.8.8,@babel/preset-env@7.9.0,caniuse-api@3.0.0,core-js-compat@3.29.1,postcss-colormin@4.0.3,postcss-merge-rules@4.0.3,postcss-minify-params@4.0.2,postcss-normalize@8.0.1,postcss-normalize-unicode@4.0.1,postcss-preset-env@6.7.0,postcss-reduce-initial@4.0.3,stylehacks@4.0.3,postcss-browser-comments@3.0.0,update-browserslist-db@1.0.10"
"bser","2.1.1","2.1.1","https://github.com/facebook/watchman","2019-10-22T16:20:14.968Z","wez (wez@wezfurlong.org)",17986,"Apache-2.0",true,false,false,false,false,"fb-watchman@2.0.2"
"buffer","4.9.2","6.0.3","git://github.com/feross/buffer.git","2019-11-08T23:47:16.446Z","feross (feross@feross.org)",263614,"MIT",true,false,false,true,false,"node-libs-browser@2.2.1"
"buffer-from","1.1.2","1.1.2","git+https://github.com/LinusU/buffer-from.git","2021-07-29T17:05:33.074Z","linusu (linus@folkdatorn.se)",5047,"MIT",true,false,false,true,false,"concat-stream@1.6.2,source-map-support@0.5.21"
"buffer-indexof","1.1.1","1.1.1","git://github.com/soldair/node-buffer-indexof.git","2017-08-22T01:40:11.758Z","soldair (soldair@gmail.com)","-","MIT",true,false,false,false,false,"dns-txt@2.0.2"
"buffer-xor","1.0.3","2.0.2","git+https://github.com/crypto-browserify/buffer-xor.git","2015-09-25T07:15:16.477Z","dcousens (email@dcousens.com)","-","MIT",true,false,false,true,false,"browserify-aes@1.2.0"
"isarray","1.0.0","2.0.5","git://github.com/juliangruber/isarray.git","2015-12-10T10:05:07.067Z","juliangruber (julian@juliangruber.com)","-","MIT",true,false,false,true,false,"buffer@4.9.2,doctrine@1.5.0,readable-stream@2.3.8,isobject@2.1.0"
"builtin-status-codes","3.0.0","3.0.0","git+https://github.com/bendrucker/builtin-status-codes.git","2016-06-29T19:57:30.192Z","bendrucker (bvdrucker@gmail.com)","-","MIT",true,false,false,true,false,"stream-http@2.8.3"
